GISJOIN,GISJOIN_T,COUNTY_CODE,STATEA,COUNTYA,TRACTA,BLOCKA,whites,blacks,asians,native_americans,others,latino,tot
G26016305635004014,G2601630563500,26163,26,163,563500,4014,109,0,6,0,7,8,130
G26016305635004015,G2601630563500,26163,26,163,563500,4015,100,5,2,0,7,13,127
G26016305635004016,G2601630563500,26163,26,163,563500,4016,106,5,2,0,13,1,127
G26016305635004017,G2601630563500,26163,26,163,563500,4017,30,3,1,2,2,4,42
G26016305635004018,G2601630563500,26163,26,163,563500,4018,78,3,8,3,3,3,98
G26016305636001000,G2601630563600,26163,26,163,563600,1000,93,9,5,0,8,2,117
G26016305636001001,G2601630563600,26163,26,163,563600,1001,41,6,0,0,5,2,54
G26016305636001002,G2601630563600,26163,26,163,563600,1002,93,0,23,0,4,6,126
G26016305636001003,G2601630563600,26163,26,163,563600,1003,67,7,9,0,2,1,86
G26016305636001004,G2601630563600,26163,26,163,563600,1004,104,3,19,0,4,1,131
G26016305636001005,G2601630563600,26163,26,163,563600,1005,45,0,15,2,1,3,66
G26016305636001006,G2601630563600,26163,26,163,563600,1006,49,2,4,0,6,8,69
G26016305636001007,G2601630563600,26163,26,163,563600,1007,140,11,21,0,7,6,185
G26016305636001008,G2601630563600,26163,26,163,563600,1008,42,2,2,0,1,8,55
G26016305636001009,G2601630563600,26163,26,163,563600,1009,42,6,29,1,0,1,79
G26016305636001010,G2601630563600,26163,26,163,563600,1010,32,4,12,0,2,10,60
G26016305636001011,G2601630563600,26163,26,163,563600,1011,54,1,35,0,6,5,101
G26016305636001012,G2601630563600,26163,26,163,563600,1012,90,8,36,4,0,3,141
G26016305636001013,G2601630563600,26163,26,163,563600,1013,72,0,2,0,6,6,86
G26016305636001014,G2601630563600,26163,26,163,563600,1014,110,0,6,0,1,1,118
G26016305636001015,G2601630563600,26163,26,163,563600,1015,49,8,2,0,0,5,64
G26016305636001016,G2601630563600,26163,26,163,563600,1016,48,25,3,0,2,6,84
G26016305636001017,G2601630563600,26163,26,163,563600,1017,8,2,6,0,8,5,29
G26016305636001018,G2601630563600,26163,26,163,563600,1018,169,1,21,0,1,4,196
G26016305636001019,G2601630563600,26163,26,163,563600,1019,73,0,6,0,0,0,79
G26016305636001020,G2601630563600,26163,26,163,563600,1020,65,0,0,0,2,1,68
G26016305636001021,G2601630563600,26163,26,163,563600,1021,36,1,2,0,1,6,46
G26016305636001022,G2601630563600,26163,26,163,563600,1022,25,0,4,0,1,8,38
G26016305636001023,G2601630563600,26163,26,163,563600,1023,0,0,0,0,0,0,0
G26016305637001000,G2601630563700,26163,26,163,563700,1000,32,3,6,0,7,17,65
G26016305637001001,G2601630563700,26163,26,163,563700,1001,71,10,68,0,7,1,157
G26016305637001002,G2601630563700,26163,26,163,563700,1002,57,8,6,0,9,3,83
G26016305637001003,G2601630563700,26163,26,163,563700,1003,41,0,2,0,7,3,53
G26016305637001004,G2601630563700,26163,26,163,563700,1004,22,0,9,0,2,4,37
G26016305637001005,G2601630563700,26163,26,163,563700,1005,91,12,9,1,4,1,118
G26016305637001006,G2601630563700,26163,26,163,563700,1006,34,0,10,0,3,9,56
G26016305637001007,G2601630563700,26163,26,163,563700,1007,50,1,11,0,0,2,64
G26016305637001008,G2601630563700,26163,26,163,563700,1008,109,4,26,0,3,7,149
G26016305637001009,G2601630563700,26163,26,163,563700,1009,26,7,7,0,9,0,49
G26016305637001010,G2601630563700,26163,26,163,563700,1010,82,2,8,0,4,0,96
G26016305637001011,G2601630563700,26163,26,163,563700,1011,53,3,5,0,7,3,71
G26016305637001012,G2601630563700,26163,26,163,563700,1012,57,19,33,0,10,9,128
G26016305637001013,G2601630563700,26163,26,163,563700,1013,88,86,76,0,6,10,266
G26016305637001014,G2601630563700,26163,26,163,563700,1014,101,10,0,0,0,1,112
G26016305637001015,G2601630563700,26163,26,163,563700,1015,105,6,4,0,2,3,120
G26016305637001016,G2601630563700,26163,26,163,563700,1016,64,1,12,0,1,2,80
G26016305637001017,G2601630563700,26163,26,163,563700,1017,75,15,122,0,8,4,224
G26016305638001000,G2601630563800,26163,26,163,563800,1000,58,10,9,3,10,0,90
G26016305638001001,G2601630563800,26163,26,163,563800,1001,25,1,9,0,7,4,46
G26016305638001002,G2601630563800,26163,26,163,563800,1002,109,7,4,0,1,3,124
G26016305638001003,G2601630563800,26163,26,163,563800,1003,114,7,9,0,8,4,142
G26016305638001004,G2601630563800,26163,26,163,563800,1004,100,7,4,0,12,0,123
G26016305638001005,G2601630563800,26163,26,163,563800,1005,67,0,16,0,0,11,94
G26016305638001006,G2601630563800,26163,26,163,563800,1006,37,3,5,0,8,3,56
G26016305638001007,G2601630563800,26163,26,163,563800,1007,46,2,5,0,9,7,69
G26016305638001008,G2601630563800,26163,26,163,563800,1008,28,0,1,0,2,3,34
G26016305638001009,G2601630563800,26163,26,163,563800,1009,84,3,4,0,9,5,105
G26016305638001010,G2601630563800,26163,26,163,563800,1010,44,1,4,0,5,2,56
G26016305638001011,G2601630563800,26163,26,163,563800,1011,55,5,16,0,9,2,87
G26016305638001012,G2601630563800,26163,26,163,563800,1012,91,3,2,1,3,1,101
G26016305638001013,G2601630563800,26163,26,163,563800,1013,54,0,6,0,3,3,66
G26016305638001014,G2601630563800,26163,26,163,563800,1014,51,1,7,0,9,8,76
G26016305638001015,G2601630563800,26163,26,163,563800,1015,26,1,0,0,3,8,38
G26016305638002000,G2601630563800,26163,26,163,563800,2000,189,48,8,1,23,17,286
G26016305638002001,G2601630563800,26163,26,163,563800,2001,163,49,19,0,2,5,238
G26016305638002002,G2601630563800,26163,26,163,563800,2002,91,5,10,3,6,10,125
G26016305638002003,G2601630563800,26163,26,163,563800,2003,79,1,0,0,0,2,82
G26016305638002004,G2601630563800,26163,26,163,563800,2004,91,41,27,0,5,0,164
G26016305638002005,G2601630563800,26163,26,163,563800,2005,59,0,2,0,4,3,68
G26016305638002006,G2601630563800,26163,26,163,563800,2006,52,3,8,0,1,7,71
G26016305638002007,G2601630563800,26163,26,163,563800,2007,44,5,3,0,3,0,55
G26016305638002008,G2601630563800,26163,26,163,563800,2008,61,8,0,0,0,0,69
G26016305638002009,G2601630563800,26163,26,163,563800,2009,118,6,0,0,0,0,124
G26016305638002010,G2601630563800,26163,26,163,563800,2010,95,4,0,0,3,5,107
G26016305638002011,G2601630563800,26163,26,163,563800,2011,107,14,13,0,1,8,143
G26016305638002012,G2601630563800,26163,26,163,563800,2012,25,1,1,0,12,4,43
G26016305638002013,G2601630563800,26163,26,163,563800,2013,64,3,0,1,1,3,72
G26016305639001000,G2601630563900,26163,26,163,563900,1000,147,15,38,0,2,5,207
G26016305639001001,G2601630563900,26163,26,163,563900,1001,241,74,118,0,5,13,451
G26016305639001002,G2601630563900,26163,26,163,563900,1002,25,0,13,0,1,7,46
G26016305639001003,G2601630563900,26163,26,163,563900,1003,19,5,11,0,3,3,41
G26016305639001004,G2601630563900,26163,26,163,563900,1004,36,6,26,0,2,1,71
G26016305639001005,G2601630563900,26163,26,163,563900,1005,33,6,0,1,2,3,45
G26016305639001006,G2601630563900,26163,26,163,563900,1006,90,73,72,0,2,1,238
G26016305639001007,G2601630563900,26163,26,163,563900,1007,9,6,8,0,8,0,31
G26016305639001008,G2601630563900,26163,26,163,563900,1008,0,0,0,0,0,0,0
G26016305639001009,G2601630563900,26163,26,163,563900,1009,71,12,11,0,9,1,104
G26016305639001010,G2601630563900,26163,26,163,563900,1010,0,0,0,0,0,0,0
G26016305639001011,G2601630563900,26163,26,163,563900,1011,0,0,0,0,0,0,0
G26016305639001012,G2601630563900,26163,26,163,563900,1012,165,15,28,0,2,9,219
G26016305639001013,G2601630563900,26163,26,163,563900,1013,91,6,3,0,3,1,104
G26016305639001014,G2601630563900,26163,26,163,563900,1014,79,6,18,0,1,1,105
G26016305639001015,G2601630563900,26163,26,163,563900,1015,67,8,4,0,6,5,90
G26016305639001016,G2601630563900,26163,26,163,563900,1016,85,8,9,0,2,4,108
G26016305639001017,G2601630563900,26163,26,163,563900,1017,87,1,19,0,5,0,112
G26016305639001018,G2601630563900,26163,26,163,563900,1018,66,0,11,0,4,3,84
G26016305639001019,G2601630563900,26163,26,163,563900,1019,61,6,2,0,8,5,82
G26016305639001020,G2601630563900,26163,26,163,563900,1020,103,7,37,0,14,3,164
G26016305639001021,G2601630563900,26163,26,163,563900,1021,20,0,7,0,8,1,36
G26016305639001022,G2601630563900,26163,26,163,563900,1022,88,6,16,0,13,1,124
G26016305639001023,G2601630563900,26163,26,163,563900,1023,61,7,10,0,7,1,86
G26016305639001024,G2601630563900,26163,26,163,563900,1024,57,6,7,0,15,3,88
G26016305639001025,G2601630563900,26163,26,163,563900,1025,0,0,0,0,0,0,0
G26016305639001026,G2601630563900,26163,26,163,563900,1026,10,2,1,0,1,0,14
G26016305639001027,G2601630563900,26163,26,163,563900,1027,0,0,0,0,0,0,0
G26016305640001000,G2601630564000,26163,26,163,564000,1000,143,99,33,0,6,9,290
G26016305640001001,G2601630564000,26163,26,163,564000,1001,69,73,29,0,2,6,179
G26016305640001002,G2601630564000,26163,26,163,564000,1002,62,47,10,0,9,3,131
G26016305640001003,G2601630564000,26163,26,163,564000,1003,0,0,0,0,0,0,0
G26016305640001004,G2601630564000,26163,26,163,564000,1004,0,0,0,0,0,0,0
G26016305640001005,G2601630564000,26163,26,163,564000,1005,0,0,0,0,0,0,0
G26016305640001006,G2601630564000,26163,26,163,564000,1006,93,85,25,0,16,2,221
G26016305640001007,G2601630564000,26163,26,163,564000,1007,41,32,13,0,10,9,105
G26016305640002000,G2601630564000,26163,26,163,564000,2000,190,3,0,0,5,3,201
G26016305640002001,G2601630564000,26163,26,163,564000,2001,8,2,0,0,0,1,11
G26016305640002002,G2601630564000,26163,26,163,564000,2002,4,0,1,0,2,3,10
G26016305640002003,G2601630564000,26163,26,163,564000,2003,14,0,2,0,1,3,20
G26016305640002004,G2601630564000,26163,26,163,564000,2004,7,7,4,2,7,2,29
G26016305640002005,G2601630564000,26163,26,163,564000,2005,24,3,4,0,4,2,37
G26016305640002006,G2601630564000,26163,26,163,564000,2006,0,0,0,0,0,0,0
G26016305640002007,G2601630564000,26163,26,163,564000,2007,10,2,1,0,3,2,18
G26016305640002008,G2601630564000,26163,26,163,564000,2008,19,1,0,0,2,2,24
G26016305640002009,G2601630564000,26163,26,163,564000,2009,0,0,0,0,0,0,0
G26016305640002010,G2601630564000,26163,26,163,564000,2010,0,0,0,0,0,0,0
G26016305640002011,G2601630564000,26163,26,163,564000,2011,8,2,0,0,0,12,22
G26016305640002012,G2601630564000,26163,26,163,564000,2012,9,1,3,0,6,0,19
G26016305640002013,G2601630564000,26163,26,163,564000,2013,2,0,0,0,7,2,11
G26016305640002014,G2601630564000,26163,26,163,564000,2014,0,0,0,0,0,0,0
G26016305640002015,G2601630564000,26163,26,163,564000,2015,0,0,0,0,0,0,0
G26016305640002016,G2601630564000,26163,26,163,564000,2016,6,0,7,1,1,2,17
G26016305640002017,G2601630564000,26163,26,163,564000,2017,0,0,0,0,0,0,0
G26016305640002018,G2601630564000,26163,26,163,564000,2018,65,0,0,0,2,1,68
G26016305640002019,G2601630564000,26163,26,163,564000,2019,60,20,47,0,6,0,133
G26016305640002020,G2601630564000,26163,26,163,564000,2020,2,1,0,0,3,2,8
G26016305640002021,G2601630564000,26163,26,163,564000,2021,50,0,14,0,0,3,67
G26016305640002022,G2601630564000,26163,26,163,564000,2022,54,11,12,0,0,4,81
G26016305640002023,G2601630564000,26163,26,163,564000,2023,118,76,53,0,9,12,268
G26016305640002024,G2601630564000,26163,26,163,564000,2024,23,9,13,0,4,0,49
G26016305640002025,G2601630564000,26163,26,163,564000,2025,8,7,5,0,2,3,25
G26016305640002026,G2601630564000,26163,26,163,564000,2026,0,0,0,0,0,0,0
G26016305641001000,G2601630564100,26163,26,163,564100,1000,252,54,83,0,24,14,427
G26016305641001001,G2601630564100,26163,26,163,564100,1001,0,0,0,0,0,0,0
G26016305641001002,G2601630564100,26163,26,163,564100,1002,0,0,0,0,0,0,0
G26016305641001003,G2601630564100,26163,26,163,564100,1003,71,2,15,0,5,1,94
G26016305641001004,G2601630564100,26163,26,163,564100,1004,90,1,4,0,1,6,102
G26016305641001005,G2601630564100,26163,26,163,564100,1005,58,4,14,0,7,3,86
G26016305641001006,G2601630564100,26163,26,163,564100,1006,0,0,0,0,0,0,0
G26016305641001007,G2601630564100,26163,26,163,564100,1007,0,0,0,0,0,0,0
G26016305641001008,G2601630564100,26163,26,163,564100,1008,33,2,3,0,4,4,46
G26016305641001009,G2601630564100,26163,26,163,564100,1009,47,1,4,0,12,6,70
G26016305641001010,G2601630564100,26163,26,163,564100,1010,45,2,17,0,8,3,75
G26016305641001011,G2601630564100,26163,26,163,564100,1011,72,9,0,0,0,7,88
G26016305641001012,G2601630564100,26163,26,163,564100,1012,80,5,3,0,2,2,92
G26016305641001013,G2601630564100,26163,26,163,564100,1013,47,2,5,0,3,3,60
G26016305641002000,G2601630564100,26163,26,163,564100,2000,294,43,82,4,9,14,446
G26016305641002001,G2601630564100,26163,26,163,564100,2001,52,24,11,0,12,0,99
G26016305641002002,G2601630564100,26163,26,163,564100,2002,23,10,18,0,2,0,53
G26016305641002003,G2601630564100,26163,26,163,564100,2003,0,0,0,0,0,0,0
G26016305641002004,G2601630564100,26163,26,163,564100,2004,38,12,1,0,7,2,60
G26016305641002005,G2601630564100,26163,26,163,564100,2005,12,6,17,0,5,0,40
G26016305641002006,G2601630564100,26163,26,163,564100,2006,102,5,13,0,12,6,138
G26016305641002007,G2601630564100,26163,26,163,564100,2007,60,0,11,1,6,3,81
G26016305641002008,G2601630564100,26163,26,163,564100,2008,27,5,10,0,2,10,54
G26016305641002009,G2601630564100,26163,26,163,564100,2009,24,4,4,0,13,1,46
G26016305641002010,G2601630564100,26163,26,163,564100,2010,190,6,57,0,10,0,263
G26016305641002011,G2601630564100,26163,26,163,564100,2011,39,7,0,0,13,4,63
G26016305641002012,G2601630564100,26163,26,163,564100,2012,144,7,11,1,7,18,188
G26016305641003000,G2601630564100,26163,26,163,564100,3000,11,0,0,0,5,0,16
G26016305641003001,G2601630564100,26163,26,163,564100,3001,0,0,0,0,0,0,0
G26016305641003002,G2601630564100,26163,26,163,564100,3002,112,35,30,0,14,6,197
G26016305641003003,G2601630564100,26163,26,163,564100,3003,56,51,31,0,6,1,145
G26016305641003004,G2601630564100,26163,26,163,564100,3004,42,0,143,5,13,1,204
G26016305641003005,G2601630564100,26163,26,163,564100,3005,69,75,40,1,9,4,198
G26016305641003006,G2601630564100,26163,26,163,564100,3006,76,77,62,2,14,4,235
G26016305641003007,G2601630564100,26163,26,163,564100,3007,105,3,336,0,14,2,460
G26016305641003008,G2601630564100,26163,26,163,564100,3008,57,6,179,1,8,6,257
G26016305641003009,G2601630564100,26163,26,163,564100,3009,34,43,14,0,7,9,107
G26016305641003010,G2601630564100,26163,26,163,564100,3010,3,21,24,1,2,0,51
G26016305642001000,G2601630564200,26163,26,163,564200,1000,15,7,15,0,4,0,41
G26016305642001001,G2601630564200,26163,26,163,564200,1001,60,1,2,0,2,0,65
G26016305642001002,G2601630564200,26163,26,163,564200,1002,61,7,3,0,5,3,79
G26016305642001003,G2601630564200,26163,26,163,564200,1003,83,0,0,0,2,5,90
G26016305642001004,G2601630564200,26163,26,163,564200,1004,65,5,1,0,3,2,76
G26016305642001005,G2601630564200,26163,26,163,564200,1005,123,4,7,0,4,0,138
G26016305642001006,G2601630564200,26163,26,163,564200,1006,110,12,25,0,3,9,159
G26016305642001007,G2601630564200,26163,26,163,564200,1007,55,1,13,0,0,5,74
G26016305642001008,G2601630564200,26163,26,163,564200,1008,62,7,4,3,15,6,97
G26016305642001009,G2601630564200,26163,26,163,564200,1009,85,4,5,0,5,7,106
G26016305642001010,G2601630564200,26163,26,163,564200,1010,75,2,2,0,0,3,82
G26016305642001011,G2601630564200,26163,26,163,564200,1011,61,0,3,0,7,8,79
G26016305642001012,G2601630564200,26163,26,163,564200,1012,69,11,7,0,8,0,95
G26016305642001013,G2601630564200,26163,26,163,564200,1013,113,13,0,0,10,0,136
G26016305642002000,G2601630564200,26163,26,163,564200,2000,204,5,6,0,10,5,230
G26016305642002001,G2601630564200,26163,26,163,564200,2001,129,19,11,0,6,6,171
G26016305642002002,G2601630564200,26163,26,163,564200,2002,59,5,12,0,3,0,79
G26016305642002003,G2601630564200,26163,26,163,564200,2003,28,6,0,0,1,1,36
G26016305642002004,G2601630564200,26163,26,163,564200,2004,21,0,0,0,2,3,26
G26016305642002005,G2601630564200,26163,26,163,564200,2005,30,14,31,0,0,4,79
G26016305642002006,G2601630564200,26163,26,163,564200,2006,38,6,12,0,2,1,59
G26016305642002007,G2601630564200,26163,26,163,564200,2007,43,40,1,0,4,1,89
G26016305642002008,G2601630564200,26163,26,163,564200,2008,95,18,10,1,16,2,142
G26016305642002009,G2601630564200,26163,26,163,564200,2009,46,3,5,0,1,5,60
G26016305642002010,G2601630564200,26163,26,163,564200,2010,53,9,0,0,4,3,69
G26016305642002011,G2601630564200,26163,26,163,564200,2011,57,5,8,2,1,10,83
G26016305642002012,G2601630564200,26163,26,163,564200,2012,37,7,10,0,6,3,63
G26016305642002013,G2601630564200,26163,26,163,564200,2013,56,9,7,1,3,1,77
G26016305642003000,G2601630564200,26163,26,163,564200,3000,0,0,0,0,0,0,0
G26016305642004000,G2601630564200,26163,26,163,564200,4000,276,120,149,0,5,3,553
G26016305642004001,G2601630564200,26163,26,163,564200,4001,316,31,63,0,22,11,443
G26016305642004002,G2601630564200,26163,26,163,564200,4002,1,2,2,0,4,0,9
G26016305642004003,G2601630564200,26163,26,163,564200,4003,111,0,10,0,6,3,130
G26016305642004004,G2601630564200,26163,26,163,564200,4004,83,5,11,1,7,7,114
G26016305642004005,G2601630564200,26163,26,163,564200,4005,42,0,7,0,0,0,49
G26016305642004006,G2601630564200,26163,26,163,564200,4006,17,2,2,0,8,5,34
G26016305642004007,G2601630564200,26163,26,163,564200,4007,21,6,2,0,3,0,32
G26016305643001000,G2601630564300,26163,26,163,564300,1000,110,11,13,0,5,9,148
G26016305643001001,G2601630564300,26163,26,163,564300,1001,36,1,1,0,3,6,47
G26016305643001002,G2601630564300,26163,26,163,564300,1002,0,0,1,0,1,2,4
G26016305643001003,G2601630564300,26163,26,163,564300,1003,16,0,0,1,1,4,22
G26016305643001004,G2601630564300,26163,26,163,564300,1004,86,18,20,0,6,0,130
G26016305643001005,G2601630564300,26163,26,163,564300,1005,61,7,4,0,11,2,85
G26016305643001006,G2601630564300,26163,26,163,564300,1006,56,3,0,0,4,11,74
G26016305643001007,G2601630564300,26163,26,163,564300,1007,68,10,5,0,1,2,86
G26016305643001008,G2601630564300,26163,26,163,564300,1008,35,3,0,0,5,4,47
G26016305643001009,G2601630564300,26163,26,163,564300,1009,34,13,10,0,3,9,69
G26016305643001010,G2601630564300,26163,26,163,564300,1010,4,0,0,0,4,4,12
G26016305643001011,G2601630564300,26163,26,163,564300,1011,0,0,3,0,0,5,8
G26016305643001012,G2601630564300,26163,26,163,564300,1012,166,16,26,0,7,3,218
G26016305643001013,G2601630564300,26163,26,163,564300,1013,26,4,11,0,2,7,50
G26016305643001014,G2601630564300,26163,26,163,564300,1014,45,16,16,0,5,9,91
G26016305643001015,G2601630564300,26163,26,163,564300,1015,51,4,34,0,8,0,97
G26016305643001016,G2601630564300,26163,26,163,564300,1016,3,0,1,0,4,3,11
G26016305643001017,G2601630564300,26163,26,163,564300,1017,216,46,81,0,10,7,360
G26016305643001018,G2601630564300,26163,26,163,564300,1018,4,3,0,0,1,1,9
G26016305643001019,G2601630564300,26163,26,163,564300,1019,25,9,10,0,2,2,48
G26016305643001020,G2601630564300,26163,26,163,564300,1020,206,4,5,0,1,2,218
G26016305643001021,G2601630564300,26163,26,163,564300,1021,4,12,5,0,1,1,23
G26016305643001022,G2601630564300,26163,26,163,564300,1022,43,4,4,1,1,1,54
G26016305643002000,G2601630564300,26163,26,163,564300,2000,27,11,12,0,5,1,56
G26016305643002001,G2601630564300,26163,26,163,564300,2001,42,6,11,0,0,4,63
G26016305643002002,G2601630564300,26163,26,163,564300,2002,58,0,28,0,0,2,88
G26016305643002003,G2601630564300,26163,26,163,564300,2003,57,1,12,0,4,2,76
G26016305643002004,G2601630564300,26163,26,163,564300,2004,163,0,10,0,5,5,183
G26016305643002005,G2601630564300,26163,26,163,564300,2005,73,2,24,0,5,9,113
G26016305643002006,G2601630564300,26163,26,163,564300,2006,67,11,3,1,6,0,88
G26016305643002007,G2601630564300,26163,26,163,564300,2007,46,0,1,0,4,2,53
G26016305643002008,G2601630564300,26163,26,163,564300,2008,6,1,3,0,5,1,16
G26016305643002009,G2601630564300,26163,26,163,564300,2009,26,0,0,0,2,2,30
G26016305643002010,G2601630564300,26163,26,163,564300,2010,2,7,1,1,1,0,12
G26016305644011000,G2601630564401,26163,26,163,564401,1000,15,0,0,0,6,2,23
G26016305644011001,G2601630564401,26163,26,163,564401,1001,223,12,41,0,5,0,281
G26016305644011002,G2601630564401,26163,26,163,564401,1002,330,20,174,0,15,0,539
G26016305644011003,G2601630564401,26163,26,163,564401,1003,6,1,6,0,0,8,21
G26016305644011004,G2601630564401,26163,26,163,564401,1004,47,1,2,0,3,1,54
G26016305644011005,G2601630564401,26163,26,163,564401,1005,30,4,85,0,2,4,125
G26016305644011006,G2601630564401,26163,26,163,564401,1006,19,5,21,0,3,6,54
G26016305644011007,G2601630564401,26163,26,163,564401,1007,14,7,43,0,6,3,73
G26016305644011008,G2601630564401,26163,26,163,564401,1008,0,0,0,0,0,0,0
G26016305644011009,G2601630564401,26163,26,163,564401,1009,0,0,0,0,0,0,0
G26016305644011010,G2601630564401,26163,26,163,564401,1010,77,18,16,0,5,4,120
G26016305644011011,G2601630564401,26163,26,163,564401,1011,32,0,6,0,4,2,44
G26016305644011012,G2601630564401,26163,26,163,564401,1012,25,1,0,0,4,7,37
G26016305644011013,G2601630564401,26163,26,163,564401,1013,16,0,2,0,4,1,23
G26016305644011014,G2601630564401,26163,26,163,564401,1014,46,5,6,0,3,0,60
G26016305644011015,G2601630564401,26163,26,163,564401,1015,16,2,2,0,1,1,22
G26016305644011016,G2601630564401,26163,26,163,564401,1016,51,0,8,0,2,12,73
G26016305644011017,G2601630564401,26163,26,163,564401,1017,50,8,91,2,0,2,153
G26016305644011018,G2601630564401,26163,26,163,564401,1018,21,0,8,0,5,6,40
G26016305644011019,G2601630564401,26163,26,163,564401,1019,1,0,3,0,0,0,4
G26016305644011020,G2601630564401,26163,26,163,564401,1020,212,5,84,0,5,9,315
G26016305644011021,G2601630564401,26163,26,163,564401,1021,19,0,31,0,4,10,64
G26016305644011022,G2601630564401,26163,26,163,564401,1022,0,0,0,0,0,0,0
G26016305644011023,G2601630564401,26163,26,163,564401,1023,0,0,0,0,0,0,0
G26016305644012000,G2601630564401,26163,26,163,564401,2000,252,5,58,0,3,9,327
G26016305644012001,G2601630564401,26163,26,163,564401,2001,32,0,0,0,0,0,32
G26016305644012002,G2601630564401,26163,26,163,564401,2002,38,3,3,0,5,1,50
G26016305644012003,G2601630564401,26163,26,163,564401,2003,218,18,59,0,11,8,314
G26016305644012004,G2601630564401,26163,26,163,564401,2004,21,3,16,0,5,0,45
G26016305644012005,G2601630564401,26163,26,163,564401,2005,87,1,25,0,3,9,125
G26016305644012006,G2601630564401,26163,26,163,564401,2006,58,0,0,0,11,0,69
G26016305644012007,G2601630564401,26163,26,163,564401,2007,6,2,1,0,3,0,12
G26016305644012008,G2601630564401,26163,26,163,564401,2008,80,1,11,0,4,5,101
G26016305644012009,G2601630564401,26163,26,163,564401,2009,35,19,8,0,14,2,78
G26016305644012010,G2601630564401,26163,26,163,564401,2010,30,4,24,0,2,1,61
G26016305644012011,G2601630564401,26163,26,163,564401,2011,35,2,15,0,0,1,53
G26016305644012012,G2601630564401,26163,26,163,564401,2012,53,3,7,0,9,2,74
G26016305644012013,G2601630564401,26163,26,163,564401,2013,134,2,26,0,1,2,165
G26016305644012014,G2601630564401,26163,26,163,564401,2014,86,9,36,0,4,3,138
G26016305644013000,G2601630564401,26163,26,163,564401,3000,147,5,21,0,5,6,184
G26016305644013001,G2601630564401,26163,26,163,564401,3001,117,6,8,2,1,6,140
G26016305644013002,G2601630564401,26163,26,163,564401,3002,61,1,5,0,6,4,77
G26016305644013003,G2601630564401,26163,26,163,564401,3003,50,2,10,0,6,0,68
G26016305644013004,G2601630564401,26163,26,163,564401,3004,125,0,17,0,0,0,142
G26016305644013005,G2601630564401,26163,26,163,564401,3005,81,15,24,0,1,5,126
G26016305644013006,G2601630564401,26163,26,163,564401,3006,89,4,36,0,2,0,131
G26016305644013007,G2601630564401,26163,26,163,564401,3007,175,17,53,0,13,0,258
G26016305644014000,G2601630564401,26163,26,163,564401,4000,216,14,87,0,2,0,319
G26016305644014001,G2601630564401,26163,26,163,564401,4001,74,0,37,0,9,3,123
G26016305644014002,G2601630564401,26163,26,163,564401,4002,18,0,0,0,8,9,35
G26016305644014003,G2601630564401,26163,26,163,564401,4003,27,3,11,0,3,1,45
G26016305644014004,G2601630564401,26163,26,163,564401,4004,17,9,17,0,0,0,43
G26016305644014005,G2601630564401,26163,26,163,564401,4005,14,10,1,0,1,4,30
G26016305644014006,G2601630564401,26163,26,163,564401,4006,13,1,1,0,4,2,21
G26016305644014007,G2601630564401,26163,26,163,564401,4007,3,1,2,0,4,2,12
G26016305644014008,G2601630564401,26163,26,163,564401,4008,12,2,4,0,0,4,22
G26016305644014009,G2601630564401,26163,26,163,564401,4009,28,8,5,0,0,6,47
G26016305644014010,G2601630564401,26163,26,163,564401,4010,34,14,7,0,5,0,60
G26016305644014011,G2601630564401,26163,26,163,564401,4011,229,18,40,0,5,0,292
G26016305644014012,G2601630564401,26163,26,163,564401,4012,88,0,21,0,1,1,111
G26016305644014013,G2601630564401,26163,26,163,564401,4013,40,5,21,1,8,1,76
G26016305644021000,G2601630564402,26163,26,163,564402,1000,13,2,0,0,1,1,17
G26016305644021001,G2601630564402,26163,26,163,564402,1001,16,2,33,0,4,3,58
G26016305644021002,G2601630564402,26163,26,163,564402,1002,15,0,3,0,3,3,24
G26016305644021003,G2601630564402,26163,26,163,564402,1003,18,0,8,0,4,1,31
G26016305644021004,G2601630564402,26163,26,163,564402,1004,209,29,149,0,2,8,397
G26016305644021005,G2601630564402,26163,26,163,564402,1005,0,0,37,0,6,2,45
G26016305644021006,G2601630564402,26163,26,163,564402,1006,44,5,90,0,1,1,141
G26016305644021007,G2601630564402,26163,26,163,564402,1007,23,0,9,0,1,2,35
G26016305644021008,G2601630564402,26163,26,163,564402,1008,0,0,0,0,0,0,0
G26016305644021009,G2601630564402,26163,26,163,564402,1009,0,0,36,0,2,0,38
G26016305644021010,G2601630564402,26163,26,163,564402,1010,0,0,0,0,0,0,0
G26016305644021011,G2601630564402,26163,26,163,564402,1011,50,4,28,0,5,1,88
G26016305644021012,G2601630564402,26163,26,163,564402,1012,0,0,0,0,0,0,0
G26016305644021013,G2601630564402,26163,26,163,564402,1013,19,3,31,0,10,1,64
G26016305644021014,G2601630564402,26163,26,163,564402,1014,10,4,18,1,5,0,38
G26016305644021015,G2601630564402,26163,26,163,564402,1015,39,22,18,0,4,3,86
G26016305644021016,G2601630564402,26163,26,163,564402,1016,10,0,27,0,0,3,40
G26016305644022000,G2601630564402,26163,26,163,564402,2000,82,25,192,0,10,1,310
G26016305644022001,G2601630564402,26163,26,163,564402,2001,25,3,37,0,7,4,76
G26016305644022002,G2601630564402,26163,26,163,564402,2002,82,7,31,0,4,7,131
G26016305644022003,G2601630564402,26163,26,163,564402,2003,48,32,35,0,5,4,124
